Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,1
00:09,1
00:10,1
00:11,1
00:12,1
00:13,1
00:14,1
00:15,1
00:16,1
00:17,1
00:18,1
00:19,1
00:20,1
00:21,1
00:22,1
00:23,1
00:24,1
00:25,1
00:26,1
00:27,1
00:28,1
00:29,1
00:30,1
00:31,1
00:32,1
00:33,1
00:34,1
00:35,1
00:36,1
00:37,1
00:38,1
00:39,1
00:40,1
00:41,1
00:42,1
00:43,1
00:44,1
00:45,1
00:46,1
00:47,1
00:48,1
00:49,1
00:50,1
00:51,1
00:52,1
00:53,1
00:54,1
00:55,1
00:56,1
00:57,1
00:58,1
00:59,1
01:00,1
01:01,1
01:02,1
01:03,1
01:04,1
01:05,1
01:06,1
01:07,1
01:08,1
01:09,1
01:10,1
01:11,1
01:12,1
01:13,1
01:14,1
01:15,1
01:16,1
01:17,1
01:18,1
01:19,1
01:20,1
01:21,1
01:22,1
01:23,1
01:24,1
01:25,1
01:26,1
01:27,1
01:28,1
01:29,1
01:30,1
01:31,1
01:32,1
01:33,1
01:34,1
01:35,1
01:36,1
01:37,1
01:38,1
01:39,1
01:40,1
01:41,1
01:42,1
01:43,1
01:44,1
01:45,1
01:46,1
01:47,1
01:48,1
01:49,1
01:50,1
01:51,1
01:52,1
01:53,1
01:54,1
01:55,1
01:56,1
01:57,1
01:58,1
01:59,1
02:00,1
02:01,1
02:02,1
02:03,1
02:04,1
02:05,1
02:06,1
02:07,1
02:08,1
02:09,1
02:10,1
02:11,1
02:12,3
02:13,3
02:14,3
02:15,3
02:16,3
02:17,3
02:18,3
02:19,3
02:20,3
02:21,3
02:22,3
02:23,3
02:23,3
02:24,3
02:25,3
02:26,3
02:27,3
02:28,3
02:29,3
02:30,3
02:31,3
02:32,3
02:33,3
02:34,3
02:35,3
02:36,3
02:37,3
02:38,3
02:39,3
02:40,9
02:41,9
02:42,9
02:43,9
02:44,12
02:45,12
02:46,12
02:47,12
02:47,12
02:48,14
02:49,14
02:50,14
02:51,14
02:52,14
02:53,14
02:54,14
02:55,14
02:56,14
02:57,14
02:58,14
02:59,14
03:00,14
03:01,14
03:02,14
03:03,14
03:04,14
03:05,14
03:06,14
03:07,14
03:08,14
03:09,14
03:10,14
03:11,14
03:12,14
03:13,14
03:14,14
03:15,14
03:16,14
03:17,14
03:18,14
03:19,14
03:20,14
03:21,14
03:22,14
03:23,14
03:24,14
03:25,14
03:26,14
03:27,14
03:28,14
03:29,14
03:30,14
03:31,14
03:32,14
03:33,14
03:34,14
03:35,14
03:36,14
03:37,14
03:38,14
03:39,14
03:40,14
03:41,14
03:42,14
03:43,14
03:44,14
03:45,14
03:46,14
03:47,14
03:48,14
03:49,14
03:50,14
03:51,14
03:52,14
03:53,14
03:54,14
03:55,14
03:56,14
03:57,14
03:58,14
03:59,14
04:00,14
04:01,14
04:02,14
04:03,14
04:04,14
04:05,14
04:06,14
04:07,14
04:08,14
04:09,14
04:10,14
04:11,14
04:12,14
04:13,14
04:14,14
04:15,14
04:16,14
04:17,14
04:18,14
04:19,14
04:20,14
04:21,14
04:22,14
04:23,14
04:24,14
04:25,14
04:26,14
04:27,14
04:28,14
04:29,14
04:30,14
04:31,14
04:32,14
04:33,14
04:34,14
04:35,14
04:36,14
04:37,14
04:38,14
04:39,14
04:40,14
04:41,14
04:42,14
04:43,14
04:44,14
04:45,14
04:46,14
04:47,14
04:48,14
04:49,14
04:50,14
04:51,14
04:52,14
04:53,14
04:54,14
04:55,14
04:56,14
04:57,14
04:58,14
04:59,14
