Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:07,0
00:08,1
00:09,1
00:10,1
00:11,1
00:11,1
00:11,1
00:11,1
00:11,1
00:11,1
00:11,1
00:11,1
00:11,1
00:12,2
00:13,2
00:14,2
00:15,2
00:16,2
00:17,2
00:18,2
00:19,2
00:20,2
00:21,2
00:22,2
00:23,2
00:24,2
00:25,2
00:26,2
00:27,2
00:28,2
00:29,2
00:30,2
00:31,2
00:32,2
00:33,2
00:34,2
00:35,2
00:35,2
00:35,2
00:35,2
00:35,2
00:35,2
00:35,2
00:35,2
00:36,2
00:37,2
00:38,2
00:39,2
00:40,2
00:41,2
00:42,2
00:43,2
00:44,2
00:45,2
00:46,2
00:47,2
00:48,2
00:49,2
00:50,2
00:51,2
00:52,2
00:53,2
00:54,2
00:55,2
00:55,2
00:56,2
00:57,2
00:58,2
00:59,2
01:00,2
01:01,2
01:02,2
01:03,2
01:04,2
01:05,2
01:06,2
01:07,2
01:08,2
01:09,2
01:10,2
01:11,2
01:12,2
01:13,2
01:14,2
01:15,2
01:16,2
01:17,2
01:18,2
01:19,2
01:20,2
01:21,2
01:22,2
01:23,2
01:24,2
01:25,2
01:26,2
01:27,2
01:28,2
01:29,2
01:30,2
01:31,2
01:32,2
01:33,2
01:34,2
01:35,2
01:36,2
01:37,2
01:38,2
01:39,2
01:40,2
01:41,2
01:42,2
01:43,2
01:44,2
01:45,2
01:46,2
01:47,2
01:48,2
01:49,2
01:50,2
01:51,2
01:52,2
01:53,2
01:54,2
01:55,2
01:56,2
01:57,2
01:58,2
01:59,2
02:00,2
02:01,2
02:02,2
02:03,2
02:04,2
02:05,2
02:06,2
02:07,2
02:08,2
02:09,2
02:10,2
02:11,2
02:12,2
02:13,2
02:14,2
02:15,2
02:16,2
02:17,2
02:18,2
02:19,2
02:20,2
02:21,2
02:22,2
02:23,2
02:24,2
02:25,2
02:26,2
02:27,2
02:28,2
02:29,2
02:30,2
02:31,2
02:32,2
02:33,2
02:34,2
02:35,2
02:36,2
02:37,2
02:38,2
02:39,2
02:40,2
02:41,2
02:42,2
02:43,2
02:44,2
02:45,2
02:46,2
02:47,2
02:48,2
02:49,2
02:50,2
02:51,2
02:52,2
02:53,2
02:54,2
02:55,2
02:56,2
02:57,2
02:58,2
02:59,2
03:00,2
03:01,2
03:02,2
03:03,2
03:04,2
03:05,2
03:06,2
03:07,2
03:08,2
03:09,2
03:10,2
03:11,2
03:12,6
03:13,6
03:14,6
03:15,6
03:16,7
03:17,7
03:18,7
03:19,7
03:19,7
03:20,9
03:21,9
03:22,9
03:23,9
03:24,9
03:25,9
03:26,9
03:27,9
03:28,9
03:29,9
03:30,9
03:31,9
03:32,9
03:33,9
03:34,9
03:35,9
03:36,9
03:37,9
03:38,9
03:39,9
03:40,9
03:41,9
03:42,9
03:43,9
03:44,9
03:45,9
03:46,9
03:47,9
03:48,9
03:49,9
03:50,9
03:51,9
03:52,9
03:53,9
03:54,9
03:55,9
03:56,9
03:57,9
03:58,9
03:59,9
04:00,9
04:01,9
04:02,9
04:03,9
04:04,9
04:05,9
04:06,9
04:07,9
04:08,9
04:09,9
04:10,9
04:11,9
04:12,9
04:13,9
04:14,9
04:15,9
04:15,9
04:15,9
04:15,9
04:15,9
04:15,9
04:16,9
04:17,9
04:18,9
04:19,9
04:20,9
04:21,9
04:22,9
04:23,9
04:24,9
04:25,9
04:26,9
04:27,9
04:28,9
04:29,9
04:30,9
04:31,9
04:32,9
04:33,9
04:34,9
04:35,9
04:36,9
04:37,9
04:38,9
04:39,9
04:40,9
04:41,9
04:42,9
04:43,9
04:44,9
04:45,9
04:46,9
04:47,9
04:48,9
04:49,9
04:50,9
04:51,9
04:52,9
04:53,9
04:54,9
04:55,9
04:56,9
04:57,9
04:58,9
04:59,9
