Time,Dropped Frames
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:07,0
00:08,2
00:09,2
00:10,2
00:11,2
00:12,2
00:13,2
00:14,2
00:15,2
00:15,2
00:15,2
00:15,2
00:15,2
00:16,2
00:17,2
00:18,2
00:19,2
00:20,2
00:21,2
00:22,2
00:23,2
00:24,2
00:25,2
00:26,2
00:27,2
00:28,2
00:29,2
00:30,2
00:31,2
00:32,2
00:33,2
00:34,2
00:35,2
00:36,2
00:37,4
00:38,4
00:39,4
00:40,4
00:41,4
00:42,4
00:43,4
00:44,4
00:45,4
00:46,4
00:47,4
00:48,4
00:49,4
00:50,4
00:51,4
00:52,4
00:53,4
00:54,4
00:55,4
00:56,4
00:57,4
00:58,4
00:59,4
01:00,4
01:01,4
01:02,4
01:03,4
01:04,4
01:05,4
01:06,4
01:07,4
01:08,4
01:09,4
01:10,4
01:11,4
01:12,4
01:13,4
01:14,4
01:15,4
01:16,4
01:17,4
01:18,4
01:19,4
01:20,4
01:21,4
01:22,4
01:23,4
01:24,4
01:25,4
01:26,4
01:27,4
01:28,4
01:29,4
01:30,4
01:31,4
01:32,4
01:33,4
01:34,4
01:35,4
01:36,4
01:37,4
01:38,4
01:39,4
01:40,4
01:41,4
01:42,4
01:43,4
01:44,4
01:45,4
01:46,4
01:47,4
01:48,4
01:49,4
01:50,4
01:51,4
01:52,4
01:53,4
01:54,4
01:55,4
01:56,4
01:57,4
01:58,4
01:59,4
02:00,4
02:01,4
02:02,4
02:03,4
02:04,4
02:05,4
02:06,4
02:07,4
02:08,4
02:09,4
02:10,4
02:11,4
02:12,4
02:13,4
02:14,4
02:15,4
02:16,4
02:17,4
02:18,4
02:19,4
02:20,4
02:21,4
02:22,4
02:23,4
02:24,4
02:25,4
02:26,4
02:27,4
02:28,5
02:29,5
02:30,5
02:31,5
02:32,5
02:33,5
02:34,5
02:35,5
02:36,5
02:37,5
02:38,5
02:39,5
02:40,5
02:41,5
02:42,5
02:43,5
02:44,5
02:45,5
02:46,5
02:47,5
02:48,5
02:49,5
02:50,5
02:51,5
02:52,5
02:53,5
02:54,5
02:55,5
02:56,5
02:57,5
02:58,5
02:59,5
03:00,5
03:01,5
03:02,5
03:03,5
03:04,5
03:05,5
03:06,5
03:07,5
03:08,5
03:09,5
03:10,5
03:11,5
03:12,5
03:13,5
03:14,5
03:15,5
03:16,5
03:17,5
03:18,5
03:19,5
03:20,5
03:21,5
03:22,5
03:23,7
03:24,7
03:25,7
03:26,7
03:27,7
03:27,7
03:27,7
03:28,7
03:29,7
03:30,7
03:31,7
03:32,7
03:33,7
03:34,7
03:35,7
03:36,7
03:37,7
03:38,7
03:39,7
03:40,7
03:41,7
03:42,7
03:43,7
03:44,7
03:45,7
03:46,7
03:47,7
03:48,7
03:49,7
03:50,7
03:51,7
03:52,7
03:53,7
03:54,7
03:55,7
03:56,7
03:57,7
03:58,7
03:59,7
04:00,7
04:01,7
04:02,7
04:03,7
04:04,11
04:05,11
04:06,11
04:07,11
04:08,11
04:09,11
04:10,12
04:11,12
04:11,12
04:11,12
04:12,15
04:13,15
04:14,15
04:15,15
04:16,15
04:17,15
04:18,15
04:19,15
04:20,15
04:21,15
04:22,15
04:23,15
04:24,15
04:25,15
04:26,15
04:27,15
04:28,15
04:29,15
04:30,15
04:31,15
04:31,15
04:32,15
04:33,15
04:34,15
04:35,15
04:35,15
04:35,15
04:36,15
04:37,15
04:38,15
04:39,15
04:40,15
04:41,15
04:42,15
04:43,15
04:44,15
04:45,15
04:46,15
04:47,15
04:48,15
04:49,15
04:50,15
04:51,15
04:52,15
04:53,15
04:54,15
04:55,15
04:56,15
04:57,15
04:58,15
04:59,15
