Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,1
00:05,1
00:06,1
00:07,1
00:07,1
00:08,2
00:09,2
00:10,2
00:11,2
00:12,2
00:13,2
00:14,2
00:15,2
00:16,2
00:17,2
00:18,2
00:19,2
00:20,2
00:21,2
00:22,2
00:23,2
00:24,2
00:25,2
00:26,2
00:27,2
00:28,2
00:29,2
00:30,2
00:31,2
00:32,2
00:33,2
00:34,2
00:35,2
00:36,2
00:37,2
00:38,2
00:39,2
00:40,2
00:41,2
00:42,2
00:43,2
00:44,2
00:45,2
00:46,2
00:47,2
00:48,2
00:49,2
00:50,2
00:51,2
00:52,2
00:53,2
00:54,2
00:55,2
00:56,2
00:57,2
00:58,2
00:59,2
01:00,2
01:01,2
01:02,2
01:03,2
01:04,2
01:05,2
01:06,2
01:07,2
01:08,2
01:09,2
01:10,2
01:11,2
01:12,2
01:13,2
01:14,2
01:15,2
01:16,2
01:17,2
01:18,2
01:19,2
01:20,2
01:21,2
01:22,2
01:23,2
01:24,2
01:25,2
01:26,2
01:27,2
01:28,2
01:29,2
01:30,2
01:31,2
01:32,2
01:33,2
01:34,2
01:35,2
01:36,2
01:37,2
01:38,2
01:39,2
01:40,2
01:41,2
01:42,2
01:43,2
01:44,2
01:45,2
01:46,2
01:47,2
01:48,2
01:49,2
01:50,2
01:51,2
01:52,15
01:53,15
01:54,15
01:55,15
01:56,15
01:57,15
01:58,15
01:59,15
02:00,15
02:01,15
02:02,15
02:03,15
02:04,15
02:05,15
02:06,15
02:07,15
02:08,15
02:09,15
02:10,15
02:11,15
02:12,15
02:13,15
02:14,15
02:15,15
02:16,15
02:17,15
02:18,15
02:19,15
02:20,15
02:21,15
02:22,15
02:23,15
02:24,15
02:25,15
02:26,15
02:27,15
02:28,15
02:29,15
02:30,15
02:31,15
02:32,15
02:33,15
02:34,15
02:35,15
02:36,15
02:37,15
02:38,15
02:39,15
02:40,15
02:41,15
02:42,15
02:43,15
02:44,15
02:45,15
02:46,15
02:47,15
02:48,15
02:49,15
02:50,15
02:51,15
02:52,15
02:53,15
02:54,15
02:55,15
02:56,15
02:57,15
02:58,15
02:59,15
03:00,15
03:01,15
03:02,15
03:03,15
03:04,15
03:05,15
03:06,15
03:07,15
03:08,281
03:09,281
03:10,281
03:11,281
03:12,281
03:13,281
03:14,281
03:15,281
03:16,281
03:17,281
03:18,281
03:19,281
03:20,281
03:21,281
03:22,281
03:23,281
03:24,281
03:25,281
03:26,281
03:27,281
03:28,281
03:29,281
03:30,281
03:31,281
03:32,281
03:33,281
03:34,281
03:35,281
03:36,281
03:37,350
03:38,350
03:39,350
03:40,350
03:41,350
03:42,350
03:43,350
03:44,370
03:45,370
03:46,370
03:47,370
03:48,370
03:49,370
03:50,370
03:51,370
03:52,370
03:53,370
03:54,370
03:55,370
03:56,370
03:57,370
03:58,370
03:59,370
04:00,370
04:01,370
04:02,370
04:03,370
04:04,370
04:05,370
04:06,370
04:07,370
04:08,370
04:09,370
04:10,370
04:11,370
04:12,447
04:13,447
04:14,447
04:15,447
04:16,454
04:17,454
04:18,454
04:19,454
04:20,465
04:21,465
04:22,465
04:23,465
04:24,477
04:25,477
04:26,477
04:27,477
04:28,490
04:29,490
04:30,490
04:31,490
04:32,490
04:33,490
04:34,490
04:35,490
04:36,490
04:37,490
04:38,490
04:39,490
04:40,490
04:41,490
04:42,490
04:43,490
04:44,490
04:45,490
04:46,490
04:47,490
04:48,490
04:49,490
04:50,490
04:51,490
04:52,490
04:53,490
04:54,490
04:55,490
04:56,490
04:57,490
04:58,490
04:59,490
