Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,1
00:05,1
00:06,1
00:07,1
00:08,1
00:09,1
00:10,1
00:11,1
00:12,1
00:13,1
00:14,1
00:15,1
00:16,1
00:17,1
00:18,1
00:19,1
00:20,1
00:21,1
00:22,1
00:23,1
00:24,1
00:25,1
00:26,1
00:27,1
00:28,1
00:29,1
00:30,1
00:31,1
00:32,1
00:33,1
00:34,1
00:35,1
00:36,1
00:37,1
00:38,1
00:39,1
00:40,1
00:41,1
00:42,1
00:43,1
00:44,1
00:45,1
00:46,1
00:47,1
00:48,1
00:49,1
00:50,1
00:51,1
00:52,1
00:53,1
00:54,1
00:55,1
00:56,1
00:57,1
00:58,1
00:59,1
01:00,1
01:01,1
01:02,1
01:03,1
01:04,1
01:05,1
01:06,1
01:07,1
01:08,1
01:09,1
01:10,1
01:11,1
01:12,1
01:13,1
01:14,1
01:15,1
01:16,1
01:17,1
01:18,1
01:19,1
01:20,1
01:21,1
01:22,1
01:23,1
01:24,1
01:25,1
01:26,1
01:27,1
01:28,1
01:29,1
01:30,1
01:31,1
01:32,1
01:33,1
01:34,1
01:35,1
01:36,1
01:37,1
01:38,1
01:39,1
01:40,1
01:41,1
01:42,1
01:43,1
01:44,1
01:45,1
01:46,1
01:47,1
01:48,1
01:49,1
01:50,1
01:51,1
01:52,1
01:53,1
01:54,1
01:55,1
01:56,1
01:57,1
01:58,1
01:59,1
02:00,1
02:01,1
02:02,1
02:03,1
02:04,1
02:05,1
02:06,1
02:07,1
02:08,1
02:09,1
02:10,1
02:11,1
02:12,1
02:13,1
02:14,1
02:15,1
02:16,1
02:17,1
02:18,9
02:19,9
02:20,13
02:21,13
02:22,13
02:23,13
02:24,13
02:25,14
02:26,14
02:27,14
02:28,14
02:29,14
02:30,14
02:31,14
02:32,14
02:33,14
02:34,14
02:35,14
02:36,14
02:37,14
02:38,14
02:39,14
02:40,14
02:41,14
02:42,14
02:43,14
02:44,14
02:45,14
02:46,14
02:47,14
02:48,14
02:49,14
02:50,14
02:51,14
02:52,17
02:53,17
02:54,17
02:55,17
02:56,17
02:57,17
02:58,17
02:59,17
03:00,26
03:01,26
03:02,26
03:03,26
03:04,26
03:05,26
03:06,26
03:07,26
03:08,26
03:09,26
03:10,26
03:11,26
03:12,26
03:13,26
03:14,26
03:15,26
03:16,26
03:17,26
03:18,26
03:19,26
03:20,26
03:21,26
03:22,26
03:23,26
03:24,26
03:25,26
03:26,26
03:27,26
03:28,26
03:29,26
03:30,26
03:31,26
03:32,26
03:33,26
03:34,26
03:35,26
03:36,26
03:37,26
03:38,26
03:39,26
03:40,26
03:41,62
03:42,62
03:43,62
03:44,62
03:45,62
03:46,62
03:47,62
03:48,65
03:49,65
03:50,65
03:51,65
03:52,70
03:53,70
03:54,70
03:55,70
03:56,70
03:57,70
03:58,70
03:59,70
04:00,70
04:01,70
04:02,70
04:03,70
04:04,70
04:05,70
04:06,70
04:07,70
04:08,70
04:09,70
04:10,70
04:11,70
04:12,70
04:13,70
04:14,70
04:15,70
04:16,70
04:17,70
04:18,70
04:19,70
04:20,70
04:21,70
04:22,70
04:23,70
04:24,70
04:25,70
04:26,70
04:27,70
04:28,70
04:29,70
04:30,70
04:31,70
04:32,70
04:33,70
04:34,70
04:35,70
04:36,70
04:37,70
04:38,70
04:39,70
04:40,70
04:41,70
04:42,70
04:43,70
04:44,70
04:45,70
04:46,70
04:47,70
04:48,70
04:49,70
04:50,70
04:51,70
04:52,70
04:53,70
04:54,70
04:55,70
04:56,70
04:57,70
04:58,70
04:59,70
