Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:04,1
00:05,1
00:06,1
00:07,1
00:07,1
00:08,1
00:09,1
00:10,1
00:11,1
00:11,1
00:12,1
00:13,1
00:14,1
00:15,1
00:16,1
00:17,1
00:18,1
00:19,1
00:20,1
00:21,1
00:22,1
00:23,1
00:24,1
00:25,1
00:26,1
00:27,1
00:28,1
00:29,1
00:30,1
00:31,1
00:32,1
00:33,1
00:34,1
00:35,1
00:36,1
00:37,1
00:38,1
00:39,1
00:40,1
00:41,1
00:42,1
00:43,1
00:44,1
00:45,1
00:46,1
00:47,1
00:48,1
00:49,1
00:50,1
00:51,1
00:52,1
00:53,1
00:54,1
00:55,1
00:56,1
00:57,1
00:58,1
00:59,1
01:00,1
01:01,1
01:02,1
01:03,1
01:04,1
01:05,1
01:06,1
01:07,1
01:08,1
01:09,1
01:10,1
01:11,1
01:12,1
01:13,1
01:14,1
01:15,1
01:16,1
01:17,1
01:18,1
01:19,1
01:20,1
01:21,1
01:22,1
01:23,1
01:24,1
01:25,1
01:26,1
01:27,1
01:28,1
01:29,1
01:30,1
01:31,1
01:32,1
01:33,1
01:34,1
01:35,1
01:36,1
01:37,1
01:38,1
01:39,1
01:40,1
01:41,1
01:42,1
01:43,1
01:44,1
01:45,1
01:46,1
01:47,1
01:48,1
01:49,1
01:50,1
01:51,1
01:52,1
01:53,1
01:54,1
01:55,1
01:56,1
01:57,1
01:58,1
01:59,1
02:00,1
02:01,1
02:02,1
02:03,1
02:04,1
02:05,1
02:06,1
02:07,1
02:08,1
02:09,1
02:10,1
02:11,1
02:12,1
02:13,1
02:14,1
02:15,1
02:16,28
02:17,28
02:18,28
02:19,28
02:20,32
02:21,35
02:22,35
02:23,35
02:24,39
02:25,39
02:26,39
02:27,39
02:28,39
02:29,39
02:30,39
02:31,39
02:32,39
02:33,39
02:34,39
02:35,39
02:36,39
02:37,39
02:38,39
02:39,39
02:40,39
02:41,39
02:42,39
02:43,39
02:44,39
02:45,39
02:46,39
02:47,39
02:48,39
02:49,39
02:50,39
02:51,39
02:52,39
02:53,39
02:54,39
02:55,39
02:56,39
02:57,39
02:58,39
02:59,39
03:00,39
03:01,39
03:02,39
03:03,39
03:04,39
03:05,39
03:06,39
03:07,39
03:08,39
03:09,39
03:10,39
03:11,39
03:12,39
03:13,39
03:14,39
03:15,39
03:16,39
03:17,92
03:18,92
03:19,92
03:20,92
03:21,92
03:22,92
03:23,92
03:24,109
03:25,109
03:26,109
03:27,109
03:28,109
03:29,109
03:30,109
03:31,109
03:32,109
03:33,109
03:34,109
03:35,109
03:36,109
03:37,109
03:38,109
03:39,109
03:40,109
03:41,109
03:42,109
03:43,109
03:44,109
03:45,109
03:46,109
03:47,109
03:48,109
03:49,109
03:50,109
03:51,109
03:52,109
03:53,109
03:54,109
03:55,109
03:56,109
03:57,109
03:58,109
03:59,109
04:00,109
04:01,109
04:02,109
04:03,109
04:04,109
04:05,109
04:06,162
04:07,162
04:08,163
04:09,163
04:10,163
04:11,163
04:11,163
04:12,163
04:13,163
04:14,163
04:15,163
04:16,163
04:17,163
04:18,163
04:19,163
04:20,163
04:21,163
04:22,163
04:23,163
04:24,163
04:25,163
04:26,163
04:27,163
04:28,163
04:29,163
04:30,163
04:31,163
04:32,163
04:33,163
04:34,163
04:35,163
04:36,163
04:37,163
04:38,163
04:39,170
04:40,170
04:41,171
04:42,171
04:43,171
04:44,171
04:45,171
04:46,171
04:47,171
04:48,171
04:49,171
04:50,171
04:51,171
04:52,171
04:53,171
04:54,171
04:55,171
04:56,171
04:57,171
04:58,171
04:59,171
