Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:20,0
01:21,0
01:22,0
01:23,0
01:24,0
01:25,0
01:26,0
01:27,0
01:28,0
01:29,0
01:30,0
01:31,0
01:32,0
01:33,0
01:34,0
01:35,0
01:36,0
01:37,0
01:38,0
01:39,0
01:40,0
01:41,0
01:42,0
01:43,0
01:44,0
01:45,0
01:46,0
01:47,0
01:48,0
01:49,0
01:50,0
01:51,0
01:52,0
01:53,0
01:54,0
01:55,0
01:56,0
01:57,0
01:58,0
01:59,0
02:00,0
02:01,0
02:02,0
02:03,0
02:04,1
02:05,1
02:06,1
02:07,1
02:08,6
02:09,6
02:10,6
02:11,6
02:12,18
02:13,18
02:14,18
02:15,18
02:16,28
02:17,28
02:18,28
02:19,28
02:20,28
02:21,28
02:22,28
02:23,28
02:24,28
02:25,28
02:26,28
02:27,28
02:28,28
02:29,28
02:30,28
02:31,28
02:32,28
02:33,28
02:34,28
02:35,28
02:36,28
02:37,28
02:38,28
02:39,28
02:40,28
02:41,28
02:42,28
02:43,28
02:44,66
02:45,66
02:46,66
02:47,66
02:48,75
02:49,75
02:50,75
02:51,75
02:52,88
02:53,88
02:54,88
02:55,88
02:56,102
02:57,102
02:58,102
02:59,102
03:00,118
03:01,118
03:02,118
03:03,118
03:04,118
03:05,118
03:06,118
03:07,118
03:08,118
03:09,118
03:10,118
03:11,118
03:12,118
03:13,118
03:14,118
03:15,118
03:16,118
03:17,118
03:18,118
03:19,118
03:20,118
03:21,118
03:22,118
03:23,118
03:24,201
03:25,201
03:26,201
03:27,201
03:28,201
03:29,201
03:30,201
03:31,201
03:32,201
03:33,201
03:34,201
03:35,201
03:36,234
03:37,234
03:38,234
03:39,234
03:40,234
03:41,234
03:42,234
03:43,234
03:44,234
03:45,234
03:46,234
03:47,234
03:48,273
03:49,273
03:50,273
03:51,273
03:52,273
03:53,273
03:54,273
03:55,273
03:56,273
03:57,273
03:58,273
03:59,273
04:00,307
04:01,307
04:02,307
04:03,307
04:04,320
04:05,320
04:06,320
04:07,320
04:08,320
04:09,320
04:10,320
04:11,320
04:12,320
04:13,320
04:14,320
04:15,320
04:16,320
04:17,320
04:18,320
04:19,320
04:20,320
04:21,320
04:22,320
04:23,320
04:24,320
04:25,320
04:26,320
04:27,320
04:28,320
04:29,320
04:30,320
04:31,320
04:32,320
04:33,320
04:34,320
04:35,320
04:36,320
04:37,320
04:38,320
04:39,320
04:40,320
04:41,320
04:42,320
04:43,320
04:44,320
04:45,320
04:46,320
04:47,320
04:48,320
04:49,320
04:50,320
04:51,320
04:52,320
04:53,320
04:54,320
04:55,320
04:56,320
04:57,320
04:58,320
04:59,320
