Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,1
00:05,1
00:06,1
00:07,1
00:07,1
00:07,1
00:08,2
00:09,2
00:10,2
00:11,2
00:12,2
00:13,2
00:14,2
00:15,2
00:15,2
00:15,2
00:16,2
00:17,2
00:18,2
00:19,2
00:20,3
00:21,3
00:22,3
00:23,3
00:24,3
00:25,3
00:26,3
00:27,3
00:28,3
00:29,3
00:30,3
00:31,3
00:32,3
00:33,3
00:34,3
00:35,3
00:36,3
00:37,3
00:38,3
00:39,3
00:40,3
00:41,3
00:42,3
00:43,3
00:44,3
00:45,3
00:46,3
00:47,3
00:48,3
00:49,3
00:50,3
00:51,3
00:52,3
00:53,3
00:54,3
00:55,3
00:56,3
00:57,3
00:58,3
00:59,3
01:00,3
01:01,3
01:02,3
01:03,3
01:04,3
01:05,3
01:06,3
01:07,3
01:08,3
01:09,3
01:10,3
01:11,3
01:12,3
01:13,3
01:14,3
01:15,3
01:16,3
01:17,3
01:18,3
01:19,3
01:20,3
01:21,3
01:22,3
01:23,3
01:24,4
01:25,4
01:26,4
01:27,4
01:28,4
01:29,4
01:30,4
01:31,4
01:32,4
01:33,4
01:34,4
01:35,4
01:36,6
01:37,6
01:38,6
01:39,6
01:40,6
01:41,6
01:42,6
01:43,6
01:44,6
01:45,6
01:46,6
01:47,6
01:48,6
01:49,6
01:50,6
01:51,6
01:52,6
01:53,6
01:54,6
01:55,6
01:56,6
01:57,6
01:58,6
01:59,6
02:00,6
02:01,6
02:02,6
02:03,6
02:04,8
02:05,8
02:06,8
02:07,8
02:08,8
02:09,8
02:10,8
02:11,8
02:12,9
02:13,9
02:14,9
02:15,9
02:16,9
02:17,9
02:18,9
02:19,9
02:20,9
02:21,9
02:22,9
02:23,9
02:24,9
02:25,9
02:26,9
02:27,9
02:28,9
02:29,9
02:30,9
02:31,9
02:32,9
02:33,9
02:34,9
02:35,9
02:36,9
02:37,9
02:38,9
02:39,9
02:40,12
02:41,12
02:42,12
02:43,12
02:44,12
02:45,12
02:46,12
02:47,12
02:48,12
02:49,12
02:50,12
02:51,12
02:52,12
02:53,12
02:54,12
02:55,12
02:56,12
02:57,12
02:58,12
02:59,12
03:00,12
03:01,12
03:02,12
03:03,12
03:04,12
03:05,12
03:06,12
03:07,12
03:08,12
03:09,12
03:10,12
03:11,12
03:12,12
03:13,12
03:14,12
03:15,12
03:16,12
03:17,12
03:18,12
03:19,12
03:20,12
03:21,12
03:22,12
03:23,12
03:24,12
03:25,12
03:26,12
03:27,12
03:28,12
03:29,12
03:30,12
03:31,12
03:32,12
03:33,12
03:34,12
03:35,12
03:36,12
03:37,12
03:38,12
03:39,12
03:40,12
03:41,12
03:42,12
03:43,12
03:44,12
03:45,12
03:46,12
03:47,12
03:48,12
03:49,12
03:50,12
03:51,12
03:52,12
03:53,12
03:54,12
03:55,12
03:56,12
03:57,12
03:58,12
03:59,12
04:00,12
04:01,12
04:02,12
04:03,12
04:04,12
04:05,12
04:06,12
04:07,12
04:08,12
04:09,12
04:10,12
04:11,12
04:12,12
04:13,12
04:14,12
04:15,12
04:16,12
04:17,12
04:18,12
04:19,12
04:20,12
04:21,12
04:22,12
04:23,12
04:24,12
04:25,12
04:26,12
04:27,12
04:28,12
04:29,12
04:30,12
04:31,12
04:32,12
04:33,12
04:34,12
04:35,12
04:36,12
04:37,12
04:38,12
04:39,12
04:40,12
04:41,12
04:42,12
04:43,12
04:44,12
04:45,12
04:46,12
04:47,12
04:48,12
04:49,12
04:50,12
04:51,12
04:52,12
04:53,12
04:54,12
04:55,12
04:56,12
04:57,12
04:58,12
04:59,12
