Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:19,0
01:20,1
01:21,1
01:22,1
01:23,1
01:24,1
01:25,1
01:26,1
01:27,1
01:28,1
01:29,1
01:30,1
01:31,1
01:32,1
01:33,1
01:34,1
01:35,1
01:36,1
01:37,1
01:38,1
01:39,1
01:40,1
01:41,1
01:42,1
01:43,1
01:44,2
01:45,2
01:46,2
01:47,2
01:48,2
01:49,2
01:50,2
01:51,2
01:52,2
01:53,2
01:54,2
01:55,2
01:56,2
01:57,2
01:58,2
01:59,2
02:00,2
02:01,2
02:02,2
02:03,2
02:04,2
02:05,2
02:06,2
02:07,2
02:08,2
02:09,2
02:10,2
02:11,2
02:12,6
02:13,6
02:14,6
02:15,6
02:16,6
02:17,6
02:18,6
02:19,6
02:20,12
02:21,12
02:22,12
02:23,12
02:24,12
02:25,12
02:26,12
02:27,12
02:28,12
02:29,12
02:30,12
02:31,12
02:32,12
02:33,12
02:34,12
02:35,12
02:36,12
02:37,12
02:38,12
02:39,12
02:40,12
02:41,12
02:42,12
02:43,12
02:44,12
02:45,12
02:46,12
02:47,12
02:48,24
02:49,24
02:50,24
02:51,24
02:52,24
02:53,24
02:54,24
02:55,24
02:56,24
02:57,24
02:58,24
02:59,24
03:00,24
03:01,24
03:02,24
03:03,24
03:04,24
03:05,24
03:06,24
03:07,24
03:08,24
03:09,24
03:10,24
03:11,24
03:12,70
03:13,70
03:14,70
03:15,70
03:16,70
03:17,70
03:18,70
03:19,70
03:20,70
03:21,70
03:22,70
03:23,70
03:24,70
03:25,70
03:26,70
03:27,70
03:28,70
03:29,70
03:30,70
03:31,70
03:32,70
03:33,70
03:34,70
03:35,70
03:36,70
03:37,70
03:38,70
03:39,70
03:40,109
03:41,109
03:42,109
03:43,109
03:44,109
03:45,109
03:46,109
03:47,109
03:48,109
03:49,109
03:50,109
03:51,109
03:52,109
03:53,109
03:54,109
03:55,109
03:56,109
03:57,109
03:58,109
03:59,109
04:00,109
04:01,109
04:02,109
04:03,109
04:04,109
04:05,109
04:06,109
04:07,109
04:08,109
04:09,109
04:10,109
04:11,109
04:12,109
04:13,109
04:14,109
04:15,109
04:16,147
04:17,147
04:18,147
04:19,147
04:20,154
04:21,154
04:22,154
04:23,154
04:24,160
04:25,160
04:26,160
04:27,160
04:28,160
04:29,160
04:30,160
04:31,160
04:32,160
04:33,160
04:34,160
04:35,160
04:36,160
04:37,160
04:38,160
04:39,160
04:40,160
04:41,160
04:42,160
04:43,160
04:44,160
04:45,160
04:46,160
04:47,160
04:48,160
04:49,160
04:50,160
04:51,160
04:52,160
04:53,160
04:54,160
04:55,160
04:56,160
04:57,160
04:58,160
04:59,160
