Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:19,0
01:19,0
01:19,0
01:19,0
01:19,0
01:19,0
01:20,3
01:21,3
01:22,3
01:23,3
01:24,3
01:25,3
01:26,3
01:27,3
01:28,3
01:29,3
01:30,3
01:31,3
01:32,3
01:33,3
01:34,3
01:35,3
01:36,3
01:37,3
01:38,3
01:39,3
01:40,3
01:41,3
01:42,3
01:43,3
01:44,3
01:45,3
01:46,3
01:47,3
01:48,3
01:49,3
01:50,3
01:51,3
01:52,3
01:53,3
01:54,3
01:55,3
01:56,3
01:57,3
01:58,3
01:59,3
02:00,3
02:01,3
02:02,3
02:03,3
02:04,3
02:05,3
02:06,5
02:07,5
02:08,5
02:09,5
02:10,5
02:11,5
02:12,10
02:13,10
02:14,10
02:15,10
02:16,10
02:17,10
02:18,10
02:19,10
02:20,10
02:21,10
02:22,10
02:23,10
02:23,10
02:23,10
02:23,10
02:23,10
02:23,10
02:23,10
02:24,10
02:25,10
02:26,10
02:27,10
02:28,10
02:29,10
02:30,10
02:31,10
02:32,10
02:33,10
02:34,10
02:35,10
02:36,10
02:37,10
02:38,10
02:39,10
02:40,10
02:41,27
02:42,27
02:43,27
02:44,29
02:45,29
02:46,29
02:47,29
02:48,30
02:49,30
02:50,30
02:51,30
02:52,30
02:53,30
02:54,30
02:55,30
02:56,30
02:57,30
02:58,30
02:59,30
03:00,30
03:01,30
03:02,30
03:03,30
03:04,30
03:05,30
03:06,30
03:07,30
03:08,30
03:09,30
03:10,30
03:11,30
03:12,30
03:13,30
03:14,30
03:15,30
03:16,55
03:17,55
03:18,55
03:19,55
03:20,60
03:21,60
03:22,60
03:23,60
03:23,60
03:23,60
03:24,62
03:25,62
03:26,62
03:27,62
03:28,62
03:29,62
03:30,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:31,62
03:32,73
03:33,73
03:34,73
03:35,73
03:36,76
03:37,76
03:38,76
03:39,76
03:40,76
03:41,76
03:42,76
03:43,76
03:44,76
03:45,76
03:46,76
03:47,76
03:48,76
03:49,76
03:50,76
03:51,76
03:52,76
03:53,76
03:54,76
03:55,76
03:56,76
03:57,76
03:58,76
03:59,76
04:00,76
04:01,76
04:02,76
04:03,76
04:04,76
04:05,85
04:06,85
04:07,85
04:08,88
04:09,88
04:10,92
04:11,92
04:12,94
04:13,94
04:14,94
04:15,94
04:16,97
04:17,97
04:18,97
04:19,97
04:20,97
04:21,97
04:22,97
04:23,97
04:24,97
04:25,97
04:26,97
04:27,97
04:28,97
04:29,97
04:30,97
04:31,97
04:32,103
04:33,103
04:34,103
04:35,103
04:36,106
04:37,106
04:38,106
04:39,106
04:40,106
04:41,106
04:42,106
04:43,106
04:44,106
04:45,106
04:46,106
04:47,106
04:48,106
04:49,106
04:50,106
04:51,106
04:52,106
04:53,106
04:54,106
04:55,106
04:56,106
04:57,106
04:58,106
04:59,106
