Time,Dropped Frames
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,0
00:05,1
00:06,1
00:07,1
00:07,1
00:08,2
00:09,2
00:10,2
00:11,2
00:12,2
00:13,2
00:14,2
00:15,2
00:16,2
00:17,2
00:18,2
00:19,2
00:20,2
00:21,2
00:22,2
00:23,2
00:24,2
00:25,2
00:26,2
00:27,2
00:28,2
00:29,2
00:30,2
00:31,2
00:32,2
00:33,2
00:34,2
00:35,2
00:36,2
00:37,2
00:38,2
00:39,2
00:40,2
00:41,2
00:42,2
00:43,2
00:44,2
00:45,2
00:46,2
00:47,2
00:48,2
00:49,2
00:50,2
00:51,2
00:52,2
00:53,2
00:54,2
00:55,2
00:56,2
00:57,2
00:58,2
00:59,2
01:00,2
01:01,2
01:02,2
01:03,2
01:04,2
01:05,2
01:06,2
01:07,2
01:08,2
01:09,2
01:10,2
01:11,2
01:12,2
01:13,2
01:14,2
01:15,2
01:16,2
01:17,2
01:18,2
01:19,2
01:20,2
01:21,2
01:22,2
01:23,2
01:24,2
01:25,2
01:26,2
01:27,2
01:28,2
01:29,2
01:30,2
01:31,2
01:32,2
01:33,2
01:34,2
01:35,2
01:36,2
01:37,2
01:38,2
01:39,2
01:40,2
01:41,2
01:42,2
01:43,2
01:44,2
01:45,2
01:46,2
01:47,2
01:48,2
01:49,2
01:50,2
01:51,2
01:52,2
01:53,2
01:54,2
01:55,2
01:56,2
01:57,2
01:58,2
01:59,2
02:00,2
02:01,2
02:02,2
02:03,2
02:04,2
02:05,2
02:06,2
02:07,3
02:08,3
02:09,3
02:10,3
02:11,3
02:12,3
02:13,3
02:14,4
02:15,4
02:16,5
02:17,5
02:18,5
02:19,5
02:20,6
02:21,6
02:22,6
02:23,6
02:24,6
02:25,6
02:26,6
02:27,6
02:28,6
02:29,6
02:30,6
02:31,6
02:32,6
02:33,6
02:34,6
02:35,6
02:36,6
02:37,6
02:38,6
02:39,6
02:40,6
02:41,6
02:42,6
02:43,6
02:44,11
02:45,11
02:46,11
02:47,11
02:48,11
02:49,11
02:50,11
02:51,11
02:52,18
02:53,18
02:54,18
02:55,18
02:56,18
02:57,18
02:58,18
02:59,18
03:00,18
03:01,18
03:02,18
03:03,18
03:04,18
03:05,18
03:06,18
03:07,18
03:08,18
03:09,18
03:10,18
03:11,18
03:12,18
03:13,18
03:14,18
03:15,18
03:16,18
03:17,18
03:18,18
03:19,18
03:20,18
03:21,36
03:22,36
03:23,36
03:24,36
03:25,36
03:26,36
03:27,36
03:28,47
03:29,47
03:30,47
03:31,47
03:32,47
03:33,47
03:34,47
03:35,47
03:36,47
03:37,47
03:38,47
03:39,47
03:40,47
03:41,47
03:42,47
03:43,47
03:44,47
03:45,47
03:46,47
03:47,47
03:48,47
03:49,47
03:50,47
03:51,47
03:52,103
03:53,103
03:54,103
03:55,103
03:56,103
03:57,103
03:58,103
03:59,103
04:00,137
04:01,137
04:02,137
04:03,137
04:04,137
04:05,137
04:06,137
04:07,137
04:08,137
04:09,137
04:10,137
04:11,137
04:12,137
04:13,137
04:14,137
04:15,137
04:16,137
04:17,137
04:18,137
04:19,137
04:20,137
04:21,137
04:22,137
04:23,137
04:24,137
04:25,137
04:26,137
04:27,137
04:28,137
04:29,137
04:30,137
04:31,137
04:32,137
04:33,137
04:34,137
04:35,137
04:36,137
04:37,137
04:38,137
04:39,137
04:40,137
04:41,137
04:42,137
04:43,137
04:44,137
04:45,137
04:46,137
04:47,137
04:48,137
04:49,137
04:50,137
04:51,137
04:52,137
04:53,137
04:54,137
04:55,137
04:56,137
04:57,137
04:58,137
04:59,137
