Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:20,0
01:21,0
01:22,0
01:23,0
01:24,0
01:25,0
01:26,0
01:27,0
01:28,0
01:29,0
01:30,0
01:31,0
01:32,0
01:33,0
01:34,0
01:35,0
01:36,0
01:37,0
01:38,0
01:39,0
01:40,0
01:41,0
01:42,0
01:43,0
01:44,0
01:45,0
01:46,0
01:47,0
01:48,0
01:49,0
01:50,0
01:51,0
01:52,0
01:53,0
01:54,0
01:55,0
01:56,0
01:57,0
01:58,0
01:59,0
02:00,0
02:01,0
02:02,0
02:03,0
02:04,0
02:05,0
02:06,0
02:07,0
02:08,0
02:09,0
02:10,0
02:11,0
02:12,0
02:13,0
02:14,0
02:15,0
02:16,0
02:17,0
02:18,0
02:19,0
02:20,0
02:21,0
02:22,0
02:23,0
02:24,0
02:25,0
02:26,0
02:27,0
02:28,0
02:29,0
02:30,0
02:31,0
02:32,0
02:33,0
02:34,0
02:35,0
02:36,0
02:37,0
02:38,0
02:39,0
02:40,0
02:41,5
02:42,5
02:43,5
02:44,5
02:45,5
02:46,5
02:47,5
02:48,5
02:49,5
02:50,5
02:51,5
02:52,5
02:53,5
02:54,5
02:55,5
02:56,5
02:57,5
02:58,5
02:59,5
03:00,5
03:01,5
03:02,5
03:03,5
03:04,5
03:05,5
03:06,5
03:07,5
03:08,5
03:09,62
03:10,62
03:11,62
03:12,62
03:13,62
03:14,62
03:15,62
03:16,62
03:17,87
03:18,87
03:19,87
03:20,87
03:21,87
03:22,87
03:23,87
03:24,87
03:25,87
03:26,87
03:27,87
03:28,87
03:29,87
03:30,87
03:31,87
03:32,87
03:33,87
03:34,87
03:35,87
03:36,87
03:37,87
03:38,87
03:39,87
03:40,87
03:41,87
03:42,87
03:43,87
03:44,183
03:45,183
03:46,183
03:47,183
03:48,183
03:49,203
03:50,203
03:51,203
03:52,214
03:53,214
03:54,214
03:55,214
03:56,228
03:57,228
03:58,228
03:59,228
04:00,243
04:01,243
04:02,243
04:03,243
04:04,243
04:05,243
04:06,243
04:07,243
04:08,243
04:09,243
04:10,243
04:11,243
04:12,243
04:13,243
04:14,243
04:15,243
04:16,243
04:17,243
04:18,243
04:19,243
04:20,243
04:21,243
04:22,243
04:23,243
04:24,243
04:25,243
04:26,243
04:27,243
04:28,243
04:29,243
04:30,243
04:31,243
04:32,243
04:33,315
04:34,315
04:35,315
04:36,323
04:37,323
04:38,323
04:39,323
04:40,323
04:41,323
04:42,323
04:43,323
04:44,323
04:45,323
04:46,323
04:47,323
04:48,323
04:49,323
04:50,323
04:51,323
04:52,323
04:53,323
04:54,323
04:55,323
04:56,323
04:57,323
04:58,323
04:59,323
