Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:20,0
01:21,0
01:22,0
01:23,0
01:24,0
01:25,0
01:26,0
01:27,0
01:28,0
01:29,0
01:30,0
01:31,0
01:32,0
01:33,0
01:34,0
01:35,0
01:36,0
01:37,0
01:38,0
01:39,0
01:40,0
01:41,0
01:42,0
01:43,0
01:44,0
01:45,0
01:46,0
01:47,0
01:48,0
01:49,0
01:50,0
01:51,0
01:52,0
01:53,0
01:54,0
01:55,0
01:56,0
01:57,0
01:58,0
01:59,0
02:00,0
02:01,0
02:02,0
02:03,0
02:04,12
02:05,12
02:06,12
02:07,12
02:08,12
02:09,12
02:10,12
02:11,12
02:12,26
02:13,26
02:14,26
02:15,26
02:16,26
02:17,26
02:18,26
02:19,26
02:20,26
02:21,26
02:22,26
02:23,26
02:24,26
02:25,26
02:26,26
02:27,26
02:28,26
02:29,26
02:30,26
02:31,26
02:32,26
02:33,26
02:34,26
02:35,26
02:36,26
02:37,26
02:38,26
02:39,26
02:40,26
02:41,26
02:42,26
02:43,26
02:44,26
02:45,26
02:46,26
02:47,26
02:48,26
02:49,26
02:50,26
02:51,26
02:52,26
02:53,26
02:54,26
02:55,26
02:56,26
02:57,26
02:58,26
02:59,26
03:00,26
03:01,26
03:02,26
03:03,26
03:04,26
03:05,26
03:06,26
03:07,26
03:08,26
03:09,26
03:10,26
03:11,26
03:12,26
03:13,26
03:14,26
03:15,26
03:16,26
03:17,26
03:18,26
03:19,26
03:20,26
03:21,26
03:22,26
03:23,26
03:24,26
03:25,26
03:26,26
03:27,26
03:28,26
03:29,26
03:30,26
03:31,26
03:32,26
03:33,26
03:34,26
03:35,26
03:36,26
03:37,26
03:38,26
03:39,26
03:40,26
03:41,26
03:42,26
03:43,26
03:44,26
03:45,26
03:46,26
03:47,26
03:48,26
03:49,26
03:50,26
03:51,26
03:52,26
03:53,26
03:54,26
03:55,26
03:56,26
03:57,26
03:58,26
03:59,26
04:00,26
04:01,26
04:02,26
04:03,26
04:04,26
04:05,26
04:06,26
04:07,26
04:08,248
04:09,248
04:10,248
04:11,248
04:12,248
04:13,248
04:14,248
04:15,248
04:16,248
04:17,248
04:18,248
04:19,248
04:20,248
04:21,248
04:22,248
04:23,248
04:24,248
04:25,248
04:26,248
04:27,248
04:28,248
04:29,248
04:30,248
04:31,248
04:32,248
04:33,248
04:34,248
04:35,248
04:36,248
04:37,248
04:38,248
04:39,248
04:40,248
04:41,248
04:42,248
04:43,248
04:44,248
04:45,248
04:46,248
04:47,248
04:48,248
04:49,248
04:50,248
04:51,248
04:52,248
04:53,248
04:54,248
04:55,248
04:56,248
04:57,248
04:58,248
04:59,248
