Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:03,0
00:03,0
00:03,0
00:04,1
00:05,1
00:06,1
00:07,1
00:08,1
00:09,1
00:10,1
00:11,1
00:12,1
00:13,1
00:14,1
00:15,1
00:16,1
00:17,1
00:18,1
00:19,1
00:20,1
00:21,1
00:22,1
00:23,1
00:24,1
00:25,1
00:26,1
00:27,1
00:28,1
00:29,1
00:30,1
00:31,1
00:32,1
00:33,1
00:34,1
00:35,1
00:36,1
00:37,1
00:38,1
00:39,1
00:40,1
00:41,1
00:42,1
00:43,1
00:44,1
00:45,1
00:46,1
00:47,1
00:48,3
00:49,3
00:50,3
00:51,3
00:52,3
00:53,3
00:54,3
00:55,3
00:56,3
00:57,3
00:58,3
00:59,3
01:00,3
01:01,3
01:02,3
01:03,3
01:04,3
01:05,3
01:06,3
01:07,3
01:08,3
01:09,3
01:10,3
01:11,3
01:12,3
01:13,3
01:14,3
01:15,3
01:16,3
01:17,3
01:18,3
01:19,3
01:20,3
01:21,3
01:22,3
01:23,3
01:24,3
01:25,3
01:26,3
01:27,3
01:28,3
01:29,3
01:30,3
01:31,3
01:32,3
01:33,3
01:34,3
01:35,3
01:36,3
01:37,3
01:38,3
01:39,3
01:40,3
01:41,3
01:42,3
01:43,3
01:44,3
01:45,3
01:46,3
01:47,3
01:48,3
01:49,3
01:50,3
01:51,3
01:52,3
01:53,3
01:54,3
01:55,3
01:56,3
01:57,3
01:58,3
01:59,3
02:00,3
02:01,3
02:02,3
02:03,3
02:04,3
02:05,3
02:06,3
02:07,3
02:08,3
02:09,3
02:10,3
02:11,3
02:12,3
02:13,3
02:14,3
02:15,3
02:16,3
02:17,3
02:18,3
02:19,3
02:20,3
02:21,3
02:22,3
02:23,3
02:24,3
02:25,3
02:26,3
02:27,3
02:28,3
02:29,3
02:30,3
02:31,3
02:32,3
02:33,3
02:34,3
02:35,3
02:36,3
02:37,3
02:38,3
02:39,3
02:40,3
02:41,3
02:42,3
02:43,3
02:44,3
02:45,3
02:46,3
02:47,3
02:48,3
02:49,3
02:50,3
02:51,3
02:52,3
02:53,3
02:54,3
02:55,3
02:56,3
02:57,3
02:58,3
02:59,3
03:00,3
03:01,3
03:02,3
03:03,3
03:04,3
03:05,3
03:06,3
03:07,3
03:08,3
03:09,3
03:10,3
03:11,3
03:12,3
03:13,3
03:14,3
03:15,3
03:16,3
03:17,3
03:18,3
03:19,3
03:20,3
03:21,3
03:22,3
03:23,3
03:24,3
03:25,3
03:26,3
03:27,3
03:28,3
03:29,3
03:30,3
03:31,3
03:32,3
03:33,3
03:34,3
03:35,3
03:36,3
03:37,3
03:38,3
03:39,3
03:40,3
03:41,3
03:42,3
03:43,3
03:44,3
03:45,3
03:46,3
03:47,3
03:48,3
03:49,3
03:50,3
03:51,3
03:52,3
03:53,3
03:54,3
03:55,3
03:56,3
03:57,3
03:58,3
03:59,3
04:00,3
04:01,3
04:02,3
04:03,3
04:04,3
04:05,3
04:06,3
04:07,3
04:08,3
04:09,3
04:10,3
04:11,3
04:12,3
04:13,3
04:14,3
04:15,3
04:16,3
04:17,3
04:18,3
04:19,3
04:20,3
04:21,3
04:22,3
04:23,3
04:24,3
04:25,3
04:26,3
04:27,3
04:28,3
04:29,3
04:30,3
04:31,3
04:32,3
04:33,3
04:34,3
04:35,3
04:36,3
04:37,3
04:38,3
04:39,3
04:40,3
04:41,3
04:42,3
04:43,3
04:44,3
04:45,3
04:46,3
04:47,3
04:48,3
04:49,3
04:50,3
04:51,3
04:52,3
04:53,3
04:54,3
04:55,3
04:56,3
04:57,3
04:58,3
04:59,3
